"Contract","Contract","CustomerSignedDate","Customer Signed Date","date",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","SpecialTerms","Special Terms","textarea",4000,true,"[]",,false,true,,"[]",false
"Contract","Contract","ActivatedById","Activated By ID","reference",18,true,"[""User""]","ActivatedBy",false,true,,"[]",false
"Contract","Contract","ActivatedDate","Activated Date","datetime",0,true,"[]",,false,true,,"[]",false
"Contract","Contract","StatusCode","Status Category","picklist",40,false,"[]",,false,false,,"[""Draft"",""In Approval Process"",""Activated"",""Terminated"",""Expired""]",false
"Contract","Contract","Description","Description","textarea",32000,true,"[]",,false,true,,"[]",false
"Contract","Contract","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"Contract","Contract","ContractNumber","Contract Number","string",30,false,"[]",,false,false,,"[]",false
"Contract","Contract","LastApprovedDate","Last Approved Date","datetime",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"Contract","Contract","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"Contract","Contract","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"Contract","Contract","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"Contract","Contract","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"Contract","Contract","LastActivityDate","Last Activity","date",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"Contract","Contract","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"ContractChangeEvent","Contract Change Event","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","AccountId","Account ID","reference",18,true,"[""Account""]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","Pricebook2Id","Price Book ID","reference",18,true,"[""Pricebook2""]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","OwnerExpirationNotice","Owner Expiration Notice","picklist",40,true,"[]",,false,false,,"[""15 Days"",""30 Days"",""45 Days"",""60 Days"",""90 Days"",""120 Days""]",false
"ContractChangeEvent","Contract Change Event","StartDate","Contract Start Date","date",0,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","EndDate","Contract End Date","date",0,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingStreet","Billing Street","textarea",255,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingCity","Billing City","string",40,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingState","Billing State/Province","string",80,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingPostalCode","Billing Zip/Postal Code","string",20,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingCountry","Billing Country","string",80,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingLatitude","Billing Latitude","double",0,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingLongitude","Billing Longitude","double",0,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","BillingGeocodeAccuracy","Billing Geocode Accuracy","picklist",40,true,"[]",,false,false,,"[""Address"",""NearAddress"",""Block"",""Street"",""ExtendedZip"",""Zip"",""Neighborhood"",""City"",""County"",""State"",""Unknown""]",false
"ContractChangeEvent","Contract Change Event","BillingAddress","Billing Address","address",0,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingStreet","Shipping Street","textarea",255,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingCity","Shipping City","string",40,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingState","Shipping State/Province","string",80,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingPostalCode","Shipping Zip/Postal Code","string",20,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingCountry","Shipping Country","string",80,true,"[]",,false,false,,"[]",false
"ContractChangeEvent","Contract Change Event","ShippingLatitude","Shipping Latitude","double",0,true,"[]",,false,false,,"[]",false
